CAS,Name,MW,VP (mm Hg),log VP,Estimate VP (mm Hg),log VP est,Error,VP temp (degC),VP type,Reference
661-11-0,1-FLUOROHEPTANE,118.2,18.401,1.2648414253291,20.5,1.3117538610558,0.0469124357266999,25,EXP,"LI,JCM & ROSSINI,FD (1953)"
672-65-1,(1-CHLOROETHYL)BENZENE,140.61,0.65,-0.187086643357144,0.915,-0.0385789059335517,0.148507737423592,25,EXP,"KRASNYKH,EL ET AL. (2002)"
673-04-1,SIMETONE,197.24,2.4e-06,-5.6197887582884,0.000121,-3.9172146296835,1.7025741286049,20,EXP,"KEARNEY,PC & KAUFMAN,DD (1975A)"
674-76-0,TRANS-4-METHYL-2-PENTENE,84.163,223.0,2.3483048630482,218.0,2.3384564936046,-0.00984836944360001,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
674-82-8,DIKETENE,84.075,10.72,1.0301947853568,11.9,1.0755469613925,0.0453521760356999,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
675-20-7,DELTA-VALEROLACTAM,99.134,0.00438,-2.3585258894959,0.0144,-1.8416375079048,0.5168883815911,25,EXP,"JONES,AH (1960)"
677-21-4,"3,3,3-TRIFLUORO-1-PROPENE",96.053,4393.0,3.6427612032653,3050.0,3.4842998393468,-0.1584613639185,25,EXT,"DAUBERT,TE ET AL. (1987)"
679-86-7,HFC-245 (pentafluoropropane),134.05,755.0,2.8779469516292,734.0,2.8656960599161,-0.0122508917131001,25,EXP,"DI NICOLA,G & PASSERINI,G (2002)"
680-31-9,HEXAMETHYLPHOSPHORAMIDE,179.2,0.046,-1.3372421683184,0.0686,-1.1636758842932,0.1735662840252,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
683-08-9,DIETHYL METHYLPHOSPHONATE,152.13,0.0133,-1.8761483590329,0.486,-0.313363730737707,1.5627846282952,25,EXT,"BOUBLIK,T ET AL. (1984)"
684-16-2,HEXAFLUORO-2-PROPANONE,166.02,2230.0,3.3483048630482,4140.0,3.6170003411209,0.2686954780727,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
688-74-4,BUTYL BORATE,230.16,0.5262,-0.278849156250316,0.0988,-1.0052430554124,-0.726393899162084,25,EXP,"YAWS,CL (1994B)"
689-97-4,1-BUTEN-3-YNE,52.076,1352.0,3.1309766916056,1500.0,3.1760912590557,0.0451145674501001,25,EXP,"YAWS,CL (1994)"
690-08-4,"4,4-DIMETHYL-2-PENTENE (TRANS)",98.19,110.91,2.0449707052928,95.0,1.9777236052888,-0.0672471000039998,25,EXP,"DYKYJ,J & REPAS,M (1973)"
691-37-2,4-METHYL-1-PENTENE,84.163,271.62,2.4339617448789,265.0,2.4232458739368,-0.0107158709421,25,EXP,"YAWS,CL (1994A)"
691-38-3,4-METHYL-2-PENTENE (CIS),84.163,244.0,2.3873898263387,218.0,2.3384564936046,-0.0489333327340997,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
692-45-5,VINYL FORMATE,72.064,313.0,2.4955443375464,259.0,2.4132997640813,-0.0822445734651001,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
693-02-7,1-HEXYNE,82.147,132.96,2.12372100644,136.0,2.1335389083702,0.00981790193020027,25,EXP,"YAWS,CL (1994A)"
693-07-2,2-CHLOROETHYL ETHYL SULFIDE,124.63,3.4,0.531478917042255,2.96,0.471291711058939,-0.060187205983316,25,EXP,"BENNETT,SR ET AL. (1984)"
693-21-0,"DIETHYLENE DIGLYCOL, DINITRATE",196.12,0.0059,-2.2291479883579,0.0293,-1.5331323796459,0.696015608712,25,EXP,"HAAG,WR ET AL. (1991)"
693-54-9,2-DECANONE,156.27,0.2688,-0.570570735618212,0.321,-0.493494967595128,0.077075768023084,25,EXT,"PERRY,RH & GREEN,D (1984)"
693-58-3,1-BROMO-N-NONANE,207.16,0.1199,-0.921180816901151,0.314,-0.503070351926785,0.418110464974366,25,EXT,"LI,JCM & ROSSINI,FD (1953)"
693-65-2,DI-N-PENTYLETHER,158.29,0.857,-0.0670191780768018,0.83,-0.0809219076239261,-0.0139027295471243,25,EXP,"YAWS,CL (1994B)"
693-67-4,1-BROMOUNDECANE,235.21,0.01212,-1.9164973801697,0.0501,-1.3001622741328,0.6163351060369,25,EXT,"LI,JCM & ROSSINI,FD (1953)"
693-95-8,4-METHYLTHIAZOLE,99.155,8.596,0.934296406819406,8.62,0.935507265824713,0.00121085900530704,25,EXP,"SOULIE,MA ET AL. (1975)"
696-28-6,DICHLOROPHENYLARSINE,222.93,0.113,-0.94692155651658,0.0208,-1.6819366650372,-0.73501510852062,25,EXT,"OHE,S (1976)"
696-29-7,ISOPROPYLCYCLOHEXANE,126.24,4.797,0.680969718465897,4.15,0.618048096712093,-0.062921621753804,25,EXP,"YAWS,CL (1994B)"
697-82-5,"2,3,5-TRIMETHYLPHENOL",136.2,0.0038,-2.4202164033832,0.00712,-2.1475200063631,0.2726963970201,25,EXT,"BOUBLIK,T ET AL. (1984)"
698-71-5,3-ETHYL-5-METHYLPHENOL,136.2,0.00878,-2.0565054840939,0.014,-1.8538719643218,0.2026335197721,25,EXT,"SHIU,WY ET AL. (1994)"
700-12-9,PENTAMETHYLBENZENE,148.25,0.0348,-1.4584207560534,0.0356,-1.4485500020271,0.00987075402629989,20,EXP,"RUZICKA,V ET AL. (1994)"
700-38-9,5-METHYL-2-NITROPHENOL,153.14,0.02,-1.698970004336,0.00128,-2.8927900303521,-1.1938200260161,20,EXP,"SCHWARZENBACH,RP ET AL. (1988)"
709-98-8,PROPANIL,218.08,9.08e-07,-6.0419141514789,2.82e-05,-4.5497508916806,1.4921632597983,25,EXP,USDA PESTICIDE PROPERTIES DATABASE
730-40-5,4-((4-NITROPHENYL)AZO)BENZENAMINE,242.24,3e-10,-9.5228787452803,8.37e-08,-7.0772745420067,2.4456042032736,25,EXT,"BAUGHMAN,GL & PERENICH,TA (1988)"
731-27-1,TOLYFLUANIDE,347.26,1.5e-06,-5.8239087409443,1.98e-06,-5.7033348097385,0.1205739312058,20,EXP,"TOMLIN,C (1997)"
732-11-6,PHOSMET,317.32,4.9e-07,-6.3098039199715,3.15e-08,-7.5016894462104,-1.1918855262389,25,EXP,"TOMLIN,C (1997)"
732-26-3,"2,4,6-TRI(TERT-BUTYL)PHENOL",262.44,0.000661,-3.1797985405144,0.0002,-3.698970004336,-0.5191714638216,25,EXT,"PERRY,RH & GREEN,D (1984)"
741-58-2,BENSULIDE,397.52,8e-07,-6.0969100130081,1.05e-07,-6.9788107009301,-0.881900687922,25,EXP,"WAUCHOPE,RD ET AL. (1991A)"
754-91-6,Perfluorooctanesulfonamide,499.15,0.248,-0.605548319173784,0.313,-0.504455662453552,0.101092656720232,20,EXP,"GIESY,JP & KANNAN,K (2002)"
756-79-6,"Phosphonic acid, methyl-, dimethyl ester",124.08,0.962,-0.0168249279621871,0.92,-0.0362121726544447,-0.0193872446922576,25,EXT,"BOUBLIK,T ET AL. (1984)"
759-94-4,EPTAM (EPTC),189.32,0.024,-1.6197887582884,0.00376,-2.4248121550723,-0.8050233967839,25,EXP,USDA PESTICIDE PROPERTIES DATABASE
760-20-3,3-METHYL-1-PENTENE,84.163,269.0,2.4297522800024,262.0,2.4183012913197,-0.0114509886827001,25,EXP,"YAWS,CL (1994A)"
760-21-4,2-ETHYL-1-BUTENE,84.163,175.0,2.2430380486863,175.0,2.2430380486863,0.0,25,EXP,"YAWS,CL (1994A)"
760-23-6,"3,4-DICHLORO-1-BUTENE",125.0,21.85,1.3394514413064,18.7,1.2718416065365,-0.0676098347699001,25,EXP,"DAUBERT,TE & DANNER,RP (1991)"
762-04-9,DIETHYL PHOSPHITE,138.1,11.15,1.0472748673842,6.96,0.842609239610562,-0.204665627773638,25,EXP,"PAGE,FM & PURNELL,JH (1958)"
763-29-1,2-METHYL-1-PENTENE,84.163,195.0,2.2900346113625,194.0,2.2878017299302,-0.00223288143230027,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
763-32-6,3-METHYL-3-BUTEN-1-OL,86.135,3.5546,0.55079073655196,3.66,0.563481085394411,0.012690348842451,25,EXT,"BOUBLIK,T ET AL. (1984)"
764-99-8,"Ethene, 1,1'-(oxybis(2,1-ethanediyloxy))bis-",158.2,0.023,-1.6382721639824,0.569,-0.244887733604929,1.3933844303775,25,EXP,"FLICK,EW (1991)"
765-09-3,1-BROMO-N-TRIDECANE,263.26,0.00136,-2.8664610916298,0.00438,-2.3585258894959,0.5079352021339,25,EXT,"LI,JCM & ROSSINI,FD (1953)"
766-51-8,O-CHLOROANISOLE,142.59,0.238,-0.623423042943488,0.389,-0.410050398674292,0.213372644269196,25,EXT,"BOUBLIK,T ET AL. (1984)"
766-77-8,"SILANE, DIMETHYL PHENYL",136.27,3.67,0.564666064252089,2.96,0.471291711058939,-0.09337435319315,25,EXP,"OHE,S (1976)"
768-33-2,CHLORODIMETHYLPHENYLSILANE,170.72,0.7239,-0.140321423371552,0.965,-0.0154726866562074,0.124848736715345,25,EXT,"PERRY,RH & GREEN,D (1984)"
770-12-7,PHENYL DICHLOROPHOSPHATE,210.99,0.05246,-1.2801717137457,0.0323,-1.4907974776689,-0.2106257639232,25,EXT,"PERRY,RH & GREEN,D (1984)"
771-61-9,PENTAFLUOROPHENOL,184.07,2.91,0.463892988985907,2.48,0.394451680826216,-0.069441308159691,25,EXT,NIST Web-site
776-35-2,"9,10-DIHYDROPHENANTHRENE",180.25,0.0006,-3.2218487496164,0.00102,-2.9913998282381,0.2304489213783,25,EXT,"MOKBEL,I ET AL. (1995A)"
779-02-2,9-METHYLANTHRACENE,192.26,4e-05,-4.397940008672,6.67e-05,-4.1758741660835,0.2220658425885,25,EXT,"MOKBEL,I ET AL. (1995A)"
786-19-6,CARBOPHENTHION,342.87,3e-07,-6.5228787452803,4.69e-06,-5.3288271572849,1.1940515879954,20,EXP,"SUNTIO,LR ET AL. (1988)"
789-02-6,"O,P'-DDT",354.49,1.35e-06,-5.869666231505,5.2e-06,-5.2839966563652,0.5856695751398,25,EXT,"HINCKLEY,DA ET AL. (1990)"
791-28-6,TRIPHENYLPHOSPHINE OXIDE,278.29,2.6e-09,-8.5850266520292,2.82e-07,-6.5497508916806,2.0352757603486,25,EXT,"DAUBERT,TE & DANNER,RP (1993)"
811-97-2,"1,1,1,2-TETRAFLUOROETHANE",102.03,4990.0,3.6981005456234,3980.0,3.5998830720737,-0.0982174735496999,25,EXP,"KUBOTA,H ET AL. (1989)"
816-40-0,1-BROMO-2-BUTANONE,151.0,3.633,0.560265397862715,5.85,0.76715586608218,0.206890468219465,25,EXP,"PERRY,RH & GREEN,D (1984)"
816-79-5,3-ETHYL-2-PENTENE,98.19,52.818,1.7227819522399,50.8,1.7058637122839,-0.0169182399559999,25,EXP,"DYKYJ,J & REPAS,M (1973)"
818-23-5,8-PENTADECANONE,226.41,0.0004043,-3.3932962586663,0.00387,-2.4122890349811,0.9810072236852,25,EXT,ENGINEERING SCIENCES DATA UNIT (1975)
818-38-2,DIETHYL GLUTARATE,188.23,0.161,-0.79317412396815,0.0557,-1.2541448048263,-0.46097068085815,25,EXT,"OHE,S (1976)"
818-61-1,2-HYDROXYETHYL ACRYLATE,116.12,0.0523,-1.2814983111327,0.126,-0.899629454882437,0.381868856250263,25,EXP,"DAUBERT,TE & DANNER,RP (1992)"
821-11-4,"2-BUTENE-1,4-DIOL (TRANS)",88.107,0.00699,-2.1555228242543,0.00544,-2.2644011003018,-0.1088782760475,25,EXT,"YAWS,CL (1994)"
821-55-6,2-NONANONE,142.24,0.624,-0.204815410317576,0.647,-0.1890957193313,0.015719690986276,25,EXP,"OHE,S (1976)"
821-95-4,1-UNDECENE,154.3,0.4931,-0.307064997468862,0.731,-0.13608262304214,0.170982374426722,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
822-50-4,"1,2-DIMETHYLCYCLOPENTANE (TRANS)",98.19,64.03,1.8063835018242,44.1,1.6444385894678,-0.1619449123564,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
823-40-5,"2,6-DIAMINOTOLUENE",122.17,0.00246,-2.6090648928966,0.00256,-2.5917600346882,0.0173048582083997,25,EXT,"MILLIGAN,B & GILBERT,KE (1978)"
827-52-1,PHENYL CYCLOHEXANE,160.26,0.0399,-1.3990271043133,0.0461,-1.3362990746104,0.0627280297029,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
830-13-7,CYCLODODECANONE,168.33,0.004404,-2.3561526897003,0.00503,-2.2984320149441,0.0577206747561996,25,EXT,"BOUBLIK,T ET AL. (1984)"
832-69-9,1-METHYLPHENANTHRENE,192.26,1.5e-05,-4.8239087409443,2.45e-05,-4.6108339156355,0.2130748253088,25,EXT,"LEI,YD ET AL. (2002)"
834-12-8,AMETRYNE,227.33,2.74e-06,-5.5622494371796,4.3e-05,-4.3665315444204,1.1957178927592,25,EXP,"TOMLIN,C (1997)"
841-06-5,METHOPROPTRYNE,271.39,2.85e-07,-6.5451551399915,1.37e-06,-5.8632794328436,0.681875707147899,20,EXP,"KEARNEY,PC & KAUFMAN,DD (1975A)"
868-77-9,2-HYDROXYETHYL METHACRYLATE,130.14,0.126,-0.899629454882437,0.0791,-1.1018235165023,-0.202194061619863,25,EXP,"DAUBERT,TE & DANNER,RP (1997)"
868-85-9,DIMETHYL PHOSPHITE,110.05,4.52,0.655138434811382,1.53,0.184691430817599,-0.470447003993783,25,EXP,"BENNETT,SR ET AL. (1984)"
870-23-5,ALLYL MERCAPTAN,74.145,524.4,2.719662683018,161.0,2.2068258760318,-0.5128368069862,25,EXP,"PATTE,F ET AL. (1982)"
871-83-0,2-METHYLNONANE,142.29,1.886,0.27554168840131,2.39,0.378397900948138,0.102856212546828,25,EXP,"YAWS,CL (1994B)"
872-05-9,1-DECENE,140.27,1.67,0.222716471147583,2.09,0.320146286111054,0.097429814963471,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
872-31-1,3-BROMOTHIOPHENE,163.04,16.644,1.2212577071209,4.01,0.603144372620182,-0.618113334500718,25,EXT,"BOUBLIK,T ET AL. (1984)"
872-50-4,N-METHYLPYRROLIDONE,99.134,0.345,-0.462180904926726,0.326,-0.486782399932061,-0.024601495005335,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
872-55-9,2-ETHYLTHIOPHENE,112.19,11.22,1.0499928569201,8.35,0.921686475483602,-0.128306381436498,25,EXT,"CHAO,J ET AL. (1983)"
872-93-5,3-METHYL SULFOLANE,134.2,0.007261,-2.1390035632428,0.00664,-2.177831920632,-0.0388283573891997,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
874-14-6,"2,4(1H,3H)-PYRIMIDINEDIONE, 1,3-DIMETHYL-",140.14,0.00552,-2.2580609222708,6.27e-05,-4.2027324591693,-1.9446715368985,25,EXT,"BRUNETTI,B ET AL. (2000)"
874-41-9,"1,3-DIMETHYL-4-ETHYLBENZENE",134.22,0.8541,-0.0684912781333825,0.641,-0.193141970481183,-0.124650692347801,25,EXT,"CHAO,J ET AL. (1983)"
877-43-0,"2,6-DIMETHYLQUINOLINE",157.22,0.00434,-2.3625102704875,0.00536,-2.2708352103072,0.0916750601802998,24,EXT,"CHAO,J ET AL. (1983)"
878-13-7,CYCLOUNDECANONE,168.28,0.0494,-1.3062730510764,0.0253,-1.5968794788242,-0.2906064277478,25,EXT,"BOUBLIK,T ET AL. (1984)"
882-33-7,DIPHENYL DISULFIDE,218.34,0.00022,-3.6575773191778,0.000518,-3.2856702402548,0.371907078923,25,EXT,"OHE,S (1976)"
886-50-0,TERBUTRYN,241.36,1.69e-06,-5.7721132953863,2.35e-05,-4.6289321377283,1.143181157658,25,EXP,"TOMLIN,C (2003)"
918-20-7,2-CHLORO-2-METHYLPROPANE,92.569,306.53,2.4864729852064,293.0,2.4668676203541,-0.0196053648523002,25,EXP,"BOUBLIK,T ET AL. (1984)"
919-86-8,DEMETON-S-METHYL,230.29,0.0003,-3.5228787452803,0.00118,-2.9281179926939,0.5947607525864,20,EXP,"TOMLIN,C (2003)"
919-94-8,ETHYL(TERT-AMYL) ETHER,116.2,50.0,1.698970004336,39.8,1.5998830720737,-0.0990869322623,25,EXP,"EVANS,TW & EDLUND,KR (1936)"
920-66-1,"1,1,1,3,3,3-HEXAFLUOROPROPAN-2-OL",168.04,159.1,2.2016701796466,156.0,2.1931245983545,-0.00854558129210004,25,EXP,"BOUBLIK,T ET AL. (1984)"
921-47-1,"2,3,4-TRIMETHYLHEXANE",128.26,9.02,0.955206537541942,8.28,0.91803033678488,-0.037176200757062,25,EXT,"ZWOLINSKI,BJ & WILHOIT,RC (1971)"
922-61-2,3-METHYL-2-PENTENE,84.163,157.0,2.1958996524092,156.0,2.1931245983545,-0.00277505405470002,25,EXP,"ZWOLINSKI,BJ & WILHOIT,RC (1971)"
924-16-3,N-NITROSODIBUTYLAMINE,158.25,0.0469,-1.3288271572849,0.0149,-1.8268137315877,-0.4979865743028,25,EXT,"KLEIN,RG (1982)"
925-60-0,"2-PROPENOIC ACID, PROPYL ESTER",114.15,14.46,1.1601682929585,13.1,1.1172712956558,-0.0428969973027,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
927-49-1,6-UNDECANONE,170.3,0.05,-1.301029995664,0.14,-0.853871964321762,0.447158031342238,20,EXP,ENGINEERING SCIENCES DATA UNIT (1975)
928-45-0,BUTYL NITRATE,119.12,8.3,0.919078092376074,8.74,0.941511432634403,0.022433340258329,25,EXP,"HAUFF,K ET AL. (1998)"
929-06-6,2-(2-Aminoethoxy)ethanol,105.14,0.00154,-2.8124792791635,0.0246,-1.6090648928966,1.2034143862669,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
930-55-2,N-NITROSOPYRROLIDINE,100.12,0.06,-1.2218487496164,0.264,-0.578396073130169,0.643452676486231,20,EXP,"KLEIN,RG (1982)"
930-90-5,1-METHYL-2-ETHYLCYCLOPENTANE (TRANS),112.22,20.0,1.301029995664,17.9,1.2528530309799,-0.0481769646840999,25,EXP,"ZWOLINSKI,BJ & WILHOIT,RC (1971)"
931-54-4,ISOCYANOBENZENE,103.12,2.402,0.380573003066887,30.9,1.4899584794248,1.1093854763579,25,EXP,"PERRY,RH & GREEN,D (1984)"
933-78-8,"2,3,5-TRICHLOROPHENOL",197.45,0.022,-1.6575773191778,0.00256,-2.5917600346882,-0.9341827155104,25,EXP,"SHIU,WY ET AL. (1994)"
933-98-2,"1,2-DIMETHYL-3-ETHYLBENZENE",134.22,0.6216,-0.206488994207142,0.486,-0.313363730737707,-0.106874736530565,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
934-74-7,"1,3-DIMETHYL-5-ETHYLBENZENE",134.22,1.031,0.0132586652835165,0.81,-0.0915149811213502,-0.104773646404867,25,EXP,"YAWS,CL (1994B)"
934-80-5,"4-ETHYL-1,2-DIMETHYLBENZENE",134.22,0.7482,-0.125982296137814,0.607,-0.216811308924742,-0.090829012786928,25,EXP,"YAWS,CL (1994B)"
937-30-4,4-ETHYLACETOPHENONE,148.21,0.9143,-0.0389112802321038,0.0835,-1.0783135245164,-1.0394022442843,25,EXP,"BOUBLIK,T ET AL. (1984)"
939-27-5,2-ETHYLNAPHTHALENE,156.23,0.03163,-1.4999008080843,0.0177,-1.7520267336382,-0.2521259255539,25,EXP,"CHAO,J ET AL. (1983)"
941-98-0,ALPHA-NAPHTHYL METHYL KETONE,170.21,0.0003921,-3.4066031576998,0.0019,-2.7212463990472,0.6853567586526,25,EXT,"PERRY,RH & GREEN,D (1984)"
944-22-9,FONOPHOS,246.33,0.000338,-3.4710832997223,0.00055,-3.2596373105058,0.2114459892165,25,EXP,USDA PESTICIDE PROPERTIES DATABASE
946-80-5,BENZYL PHENYL ETHER,184.24,0.006302,-2.200521601162,0.00292,-2.5346171485516,-0.3340955473896,25,EXT,"JORDAN,TE (1954)"
950-37-8,METHIDATHION,302.33,3.37e-06,-5.4723700991287,2.16e-06,-5.6655462488491,-0.193176149720401,25,EXP,"WAUCHOPE,RD ET AL. (1991A)"
957-51-7,DIPHENAMID,239.32,3e-08,-7.5228787452803,4.35e-06,-5.3615107430454,2.1613680022349,25,EXP,"WAUCHOPE,RD ET AL. (1992)"
959-98-8,A-ENDOSULFAN,406.93,3e-06,-5.5228787452803,1.25e-06,-5.9030899869919,-0.3802112417116,25,EXP,"HINCKLEY,DA ET AL. (1990)"
961-11-5,STIROFOS,365.97,4.2e-08,-7.3767507096021,2.48e-06,-5.6055483191738,1.7712023904283,20,EXP,MERCK INDEX (1983)
961-68-2,"2,4-DINITRO-N-PHENYLBENZENAMINE",259.22,3e-09,-8.5228787452803,2.86e-07,-6.543633966871,1.9792447784093,25,EXT,"BAUGHMAN,GL & PERENICH,TA (1988)"
994-05-8,METHYL-T-AMYL ETHER,102.18,75.21,1.8762755886779,75.2,1.8762178405916,-5.77480862999913e-05,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
994-30-9,CHLOROTRIETHYLSILANE,150.73,6.767,0.830396176483469,5.17,0.713490543093943,-0.116905633389526,25,EXP,"PERRY,RH & GREEN,D (1984)"
999-21-3,DIALLYL MALEATE,196.2,0.006825,-2.1658973442872,0.0819,-1.0867160982396,1.0791812460476,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
999-81-5,CHLORMEQUAT CHLORIDE,158.07,7.5e-08,-7.1249387366083,2.33e-07,-6.632644078974,0.4922946576343,20,EXP,"WORTHING,CR & WALKER,SB (1987)"
999-97-3,HEXAMETHYLDISILIZANE,161.4,13.79,1.1395642661758,12.5,1.0969100130081,-0.0426542531677001,25,EXP,"YAWS,CL (1994A)"
1002-16-0,1-PENTYL NITRATE,133.15,5.07,0.705007959333336,2.89,0.460897842756548,-0.244110116576788,25,EXP,"HAUFF,K ET AL. (1998)"
1002-69-3,1-CHLORODECANE,176.73,0.00984,-2.0070049015687,0.11,-0.958607314841775,1.0483975867269,25,EXT,"BOUBLIK,T ET AL. (1984)"
1002-84-2,PENTADECANOIC ACID,242.41,4.35e-07,-6.3615107430454,0.000134,-3.8728952016352,2.4886155414102,25,EXP,"CHATTOPADHYAY,S ET AL. (2001)"
1003-09-4,2-BROMOTHIOPHENE,163.04,23.4,1.3692158574101,4.01,0.603144372620182,-0.766071484789918,25,EXT,"BOUBLIK,T ET AL. (1984)"
1003-78-7,"2,4-Dimethylsulfolane",148.23,0.00765,-2.1163385648464,0.00532,-2.274088367705,-0.1577498028586,25,EXT,MERCK INDEX (1996)
1014-69-3,DESMETRYNE,213.31,9.98e-07,-6.0008694587126,4.61e-05,-4.3362990746104,1.6645703841022,20,EXP,"TOMLIN,C (1994)"
1014-70-6,SIMETRYN,213.31,7.1e-07,-6.1487416512809,7.47e-05,-4.1266793981846,2.0220622530963,25,EXP,"AUGUSTIJN-BECKERS,PWM ET AL. (1994)"
1024-57-3,HEPTACHLOR EPOXIDE,389.32,1.95e-05,-4.7099653886375,8.99e-06,-5.0462403082668,-0.336274919629299,30,EXP,"NASH,RG (1983A)"
1031-07-8,ENDOSULFAN SULFATE,422.93,2.8e-07,-6.5528419686578,1.16e-07,-6.9355420107731,-0.3827000421153,25,EXT,"HINCKLEY,DA ET AL. (1990)"
1067-08-9,3-METHYL-3-ETHYLPENTANE,114.23,23.0,1.3617278360176,20.3,1.3074960379132,-0.0542317981044,25,EXP,"YAWS,CL (1994B)"
1067-14-7,TRIETHYLCHLOROLEAD,329.83,1.2e-06,-5.9208187539524,0.812,-0.0904439707588247,5.8303747831936,25,EXP,"WANG,Y ET AL. (1996B)"
1067-20-5,"3,3-DIETHYLPENTANE",128.26,7.297,0.863144346252667,6.04,0.781036938621132,-0.082107407631535,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
1068-87-7,"2,4-DIMETHYL-3-ETHYLPENTANE",128.26,10.05,1.0021660617565,9.19,0.963315511386111,-0.038850550370389,25,EXP,"YAWS,CL (1994B)"
1069-53-0,"2,3,5-TRIMETHYLHEXANE",128.26,11.746,1.0698899965069,11.6,1.0644579892269,-0.00543200728000004,25,EXP,"ZWOLINSKI,BJ & WILHOIT,RC (1971)"
1070-87-7,"2,2,4,4-TETRAMETHYLPENTANE",128.26,19.99,1.3008127941181,17.1,1.2329961103922,-0.0678166837259,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
1071-26-7,"2,2-DIMETHYLHEPTANE",128.26,10.77,1.032215703298,10.9,1.0374264979406,0.0052107946426001,25,EXP,"YAWS,CL (1994B)"
1071-81-4,"2,2,5,5-TETRAMETHYLHEXANE",142.29,8.743,0.941660478388392,8.92,0.950364854376123,0.00870437598773099,25,EXP,"ZWOLINSKI,BJ & WILHOIT,RC (1971)"
1071-83-6,GLYPHOSPHATE,169.07,9.8e-08,-7.0087739243075,1.25e-09,-8.9030899869919,-1.8943160626844,25,EXP,"TOMLIN,C (2003)"
1073-67-2,P-CHLOROSTYRENE,138.6,0.8157,-0.0884695376928375,0.537,-0.270025714300444,-0.181556176607606,25,EXT,"PERRY,RH & GREEN,D (1984)"
1074-17-5,1-METHYL-2-PROPYLBENZENE,134.22,0.9938,-0.002701007590486,0.757,-0.120904120499927,-0.118203112909441,25,EXP,"CHAO,J ET AL. (1983)"
1074-43-7,1-METHYL-3-PROPYLBENZENE,134.22,2.66,0.424881636631067,0.876,-0.0574958938319193,-0.482377530462986,25,EXP,"CHAO,J ET AL. (1983)"
1074-55-1,1-METHYL-4-PROPYLBENZENE,134.22,1.104,0.0429690733931801,0.818,-0.087246696328677,-0.130215769721857,25,EXP,"CHAO,J ET AL. (1983)"
1077-16-3,N-HEXYLBENZENE,162.28,0.1206,-0.918652692195868,0.0957,-1.0190880622232,-0.100435370027332,25,EXP,"YAWS,CL (1994B)"
1078-71-3,1-PHENYLHEPTANE,176.3,0.031,-1.5086383061657,0.0463,-1.334419008982,0.1742192971837,25,EXP,"YAWS,CL (1994B)"
1081-77-2,N-NONYLBENZENE,204.36,0.00571,-2.2433638917542,0.00546,-2.2628073572953,-0.0194434655411002,25,EXP,"YAWS,CL (1994B)"
1085-98-9,DICHLOFLUANID,333.23,1.12e-07,-6.9507819773298,2.97e-06,-5.5272435506828,1.423538426647,25,EXP,"TOMLIN,C (1997)"
1113-02-6,DIMETHOXON,213.19,2.48e-05,-4.6055483191738,6.04e-05,-4.2189630613789,0.3865852577949,20,EXP,"TOMLIN,C (1997)"
1114-71-2,PEBULATE,203.35,0.0885,-1.0530567293022,0.326,-0.486782399932061,0.566274329370139,25,EXP,USDA PESTICIDE PROPERTIES DATABASE
1117-97-1,"O,N-DIMETHYLHYDROXYLAMINE",61.084,379.0,2.5786392099681,375.0,2.5740312677277,-0.00460794224039995,25,EXP,"BOUBLIK,T ET AL. (1983)"
1119-40-0,"PENTANEDIOIC ACID, DIMETHYL ESTER",160.17,0.18,-0.744727494896694,0.178,-0.749579997691106,-0.00485250279441196,25,EXT,various reduced boil pts
1119-85-3,3-Hexenedinitrile,106.13,0.00694,-2.1586405295451,0.00915,-2.0385789059336,0.1200616236115,25,EXP,"DAUBERT,TE & DANNER,RP (1991)"
1120-21-4,N-UNDECANE,156.31,0.4119,-0.385208208043582,0.629,-0.201349354554731,0.183858853488851,25,EXP,"DAUBERT,TE & DANNER,RP (1999)"
1120-36-1,1-TETRADECENE,196.38,0.01497,-1.8247781996569,0.104,-0.98296666070122,0.84181153895568,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
1123-85-9,2-Phenylpropanol-1,136.2,0.019,-1.7212463990472,0.0101,-1.9956786262174,-0.2744322271702,25,EXP,"DAUBERT,TE & DANNER,RP (1991)"
1126-79-0,BUTYL PHENYL ETHER,150.22,0.296,-0.528708288941061,0.218,-0.661543506395395,-0.132835217454334,25,EXT,"BOUBLIK,T ET AL. (1983)"
